Post_Date,Post_Time,Customer_Name,type_hire,festival,Wanted_Shop,Wanted_District,Wanted_Table_Date,Date_of_week,Wanted_Zone,Wanted_Count,Count_Specified,Raw_Message
2026-03-27,18:56,💋💋💋💋,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพล แปะราคา+ไลน์มาเลยค่าาา
2026-03-27,18:56,ปอมปอม,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-27,ศุกร์,,1,False,หารีเพลหรือ#ก็ได้ค่าวันนี้
2026-03-27,18:57,Northern,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลย์ค่ะ
2026-03-27,18:57,LM,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะรัสตี้ค่ะ
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-20,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-21,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2026-03-30,จันทร์,,1,False,หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv
2026-03-27,19:00,Beebee,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,2,True,หาโต๊ะรีเพลวันนี้2โต๊ะค่ะ
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-20,ศุกร์,,1,False,"""หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv"""
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-21,เสาร์,,1,False,"""หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv"""
2026-03-27,19:00,ลจ,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2026-03-30,จันทร์,,1,False,"""หาคนนั่งโต๊ะรีเพล 20.00–21.30 ค่ะะ เสนอราคามาได้ค่า https://line.me/ti/p/VTTRBCYLfv"""
2026-03-27,19:04,มุเหมียว,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่ง # วันนี้ค่า
2026-03-27,19:12,หยอง,หาโต๊ะ,วันปกติ,"B2SIT, Replayground",หลังมอ,2026-03-27,ศุกร์,,1,False,หาโต้ะ รีเพลย์วันนี้ค่ะ บีทูก็ได้ค่ะ
2026-03-27,19:14,ปอปลาตากลม,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หาโต๊ะรีเพลวันนี้ค่ะ
2026-03-27,19:16,Jra,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่ง# วันนี้ค่ะ
2026-03-27,19:17,เบบี้,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่ง# ไม่เกิน100
2026-03-27,19:20,กรู๊,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,True,หาโต๊ะแฮชวันที่28ค่ะ1โต๊ะ
2026-03-27,19:21,หยอง,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,ถ้าวอร์คอิน#วันนี้จะได้โต้ะมั้ยครับ เวลานี้ โซนไหนก็ได้ หรือใครมีปบ่อยมั้ยครับ ขอโซนบีครับ
2026-03-27,19:23,anna,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,True,หาโต๊ะรีเพล วันที่28 1 โต๊ะค่ะ
2026-03-27,19:25,ปอปลาตากลม,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,ใครปล่อยโต๊ะรีเพลวันนี้ ทักได้นะคะ
2026-03-27,19:25,DDDDDD,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะรีเพลครับ
2026-03-27,19:41,KKK,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาโต๊ะ#วันนี้ค่ะ
2026-03-27,19:45,mk,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งรีเพลตอนนี้ ด่วน
2026-03-27,20:16,Babel,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2026-03-27,ศุกร์,,1,False,หาบีทู วันนี้
2026-03-27,20:33,Babel,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หา# ตอนนี้ ด่วนๆ
2026-03-27,20:34,Mommaayy,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-27,ศุกร์,,1,False,หารีเพย
2026-03-27,20:47,Babel,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะ# ด่วนๆ
2026-03-27,20:49,ปอมปอม,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-27,ศุกร์,,1,False,หาคนนั่งโต๊ะ# ด่วนๆ
2026-03-27,20:51,Paerkwan,หาโต๊ะ,วันปกติ,B2SIT,หลังมอ,2026-03-27,ศุกร์,,1,False,หาโต้ะบีทูตอนนี้ครับ
2026-03-27,20:57,ก,จ้างเฝ้าโต๊ะ,วันปกติ,ultra,ในเมือง,2026-03-21,เสาร์,,1,False,หาคนเฝ้าโต๊ะ ultra 21.45-22.45 ค่า
2026-03-27,20:57,ก,จ้างเฝ้าโต๊ะ,วันปกติ,ultra,ในเมือง,2026-03-22,อาทิตย์,,1,False,หาคนเฝ้าโต๊ะ ultra 21.45-22.45 ค่า
2026-03-27,21:02,ซีอุย,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-01,พุธ,A,2,True,"มข.2 โต๊ะ💯 หา# 1,2 เมษา โซนa"
2026-03-27,21:02,ซีอุย,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-02,พฤหัสบดี,A,2,True,"มข.2 โต๊ะ💯 หา# 1,2 เมษา โซนa"
2026-03-27,21:02,Pearmai,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หารีเพลวันที่28ค่ะ
2026-03-27,21:02,ซีอุย มข.2 โต๊ะ💯,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-01,พุธ,A,1,False,"หา# 1,2 เมษา โซนa"
2026-03-27,21:02,ซีอุย มข.2 โต๊ะ💯,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-02,พฤหัสบดี,A,1,False,"หา# 1,2 เมษา โซนa"
2026-03-27,21:39,หนูนา,หาโต๊ะ,วันปกติ,,,2026-03-27,ศุกร์,,1,False,หาโต๊ะวันนี้ร้านไหนก็ได้ค่ะ
2026-03-27,21:49,แมวเป้า,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลพรุ่งนี้ครับ
2026-03-27,21:57,Tio,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-02,พฤหัสบดี,A,1,False,หาโต๊ะ # วันที่2 โซนA
2026-03-27,21:59,ก้ามกล้วย,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-10,ศุกร์,A,1,False,หาโต๊ะ#ประมาณ10-12โซนA ราคากันเอง ไม่สร้างบ้าน ไม่สร้างตัวค่ะ
2026-03-27,21:59,ก้ามกล้วย,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-12,อาทิตย์,A,1,False,หาโต๊ะ#ประมาณ10-12โซนA ราคากันเอง ไม่สร้างบ้าน ไม่สร้างตัวค่ะ
2026-03-27,22:21,แมวเป้า,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพล 28 ขอติดทางเดินครับ สำคัญต่อชีวิตผมมาก
2026-03-27,22:24,JoJo,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,A,1,False,หา # 28 โซนA ค่า
2026-03-27,22:29,อยากเติมเบียร์ด่วนๆ,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,A,1,False,หา # โซน A  วันที่ 3 งับ
2026-03-27,22:45,Earth2,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-08,พุธ,A,1,False,หาโต๊ะ # โซนA วันที่8
2026-03-27,22:57,Pearmai,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพล28 พร้อมจ่ายพร้อมมากค่ะ
2026-03-27,23:13,อยากไปดาวพลูโต,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ รีเพ 28 มีนาคับ
2026-03-27,23:16,Poom,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-29,อาทิตย์,,1,False,หาโต๊ะ # 29 ครับ
2026-03-27,23:35,mmo,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-30,จันทร์,,1,False,หาโต๊ะ # 30 ค่ะ
2026-03-27,23:51,Kira,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ # 28
2026-03-28,00:39,ซานเด,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-02,พฤหัสบดี,,1,False,หาโต๊ะ# วันที่2-3เมษาคับ
2026-03-28,00:39,ซานเด,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะ# วันที่2-3เมษาคับ
2026-03-28,00:55,อยากไปดาวพลูโต,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ 28 มีนา # รี้พ ได้หมด
2026-03-28,01:02,เเบเยเเยเวด,หาโต๊ะ,วันปกติ,Up,ในเมือง,2026-03-28,เสาร์,,1,False,หาโต๊ะอัพตอนนี้ค่ะ
2026-03-28,01:08,อ้วนๆ,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,A,1,False,หาโต๊ะ#โซนAหรือBหรือรีเพวันที่28ค่ะ https://line.me/ti/p/CNqv-18zgd
2026-03-28,01:08,อ้วนๆ,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,A,1,False,"""หาโต๊ะ#โซนAหรือBหรือรีเพวันที่28ค่ะ https://line.me/ti/p/CNqv-18zgd"""
2026-03-28,01:42,omm,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-29,อาทิตย์,A,1,False,หาโต๊ะ# 29 โซน A
2026-03-28,02:13,ffahsxi,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-04,เสาร์,A,1,True,หาโต๊ะ # 4 เมษา โซน a 1 โต๊ะ
2026-03-28,09:17,Pearmai,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หารีเพลโซนกลาง วันนี้ค่ะ
2026-03-28,10:33,ฮั่นแน่,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ # กับรีเพลย์วันนี้ค่าาาา
2026-03-28,10:36,Vo,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-20,ศุกร์,,1,False,หาคนนั่ง รีเพ 20:30-21:30
2026-03-28,10:36,Vo,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-21,เสาร์,,1,False,หาคนนั่ง รีเพ 20:30-21:30
2026-03-28,10:36,Vo,จ้างเฝ้าโต๊ะ,วันปกติ,Replayground,หลังมอ,2026-03-30,จันทร์,,1,False,หาคนนั่ง รีเพ 20:30-21:30
2026-03-28,10:42,แมวเป้าq,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-30,จันทร์,,1,False,หาโต๊ะ#วันที่ 30มีนาค่ะ
2026-03-28,10:53,So,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,p หาโต๊ะ#วันนี้
2026-03-28,10:53,So p,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ#วันนี้
2026-03-28,11:36,Athit,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-04,เสาร์,A,1,False,หา#โซน A วันที่4ค่ะ
2026-03-28,11:58,TTGS,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลวันนี้ครับผม
2026-03-28,12:05,ฮั่นแน่,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ # วันนี้ค่ะ
2026-03-28,12:17,TITLE,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-04-02,พฤหัสบดี,,1,False,หารีเพล2โต้ะครับ
2026-03-28,12:43,Rakjung,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-01,พุธ,,1,False,หาโต๊ะ# วันที่1ค่ะ
2026-03-28,13:03,Rakjung,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-04-01,พุธ,,1,False,หารีเพวันที่1ค่ะ พร้อมโอน
2026-03-28,13:32,ขนม,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะ#วันที่3ค่ะ
2026-03-28,13:34,ppppp0,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2026-03-19,พฤหัสบดี,,1,False,หาคนนั่งรัสตี้วันนี้19.30ครับ 2ชม.
2026-03-28,13:34,ppppp0,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2026-03-30,จันทร์,,1,False,หาคนนั่งรัสตี้วันนี้19.30ครับ 2ชม.
2026-03-28,13:34,ppppp0,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2026-04-02,พฤหัสบดี,,1,False,หาคนนั่งรัสตี้วันนี้19.30ครับ 2ชม.
2026-03-28,13:45,ppppp0,จ้างเฝ้าโต๊ะ,วันปกติ,Rusty,ในเมือง,2026-03-28,เสาร์,,1,False,หาคนนั่งรัสตี้วันนี้ครับ
2026-03-28,13:53,แมวเป้า,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพล วันนี้ครับ
2026-03-28,14:07,omm,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-29,อาทิตย์,,1,False,หาโต๊ะ# 29
2026-03-28,14:11,Babel,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หารีเพย์วันนี้ค่ะ
2026-03-28,14:20,§,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะ # วันที่ 3ค่ะ
2026-03-28,14:35,TITLE,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-01,พุธ,,1,False,หา#1โต้ะครับวันนี้
2026-03-28,14:38,Rakjung,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-04-01,พุธ,,2,True,หาโต๊ะรีเพพพ วันที่1ค้าบบบบบ 2โต๊ะ
2026-03-28,14:48,Kkkkkkooooo,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะรีเพลวันที่3งับ
2026-03-28,15:16,Trr,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-31,อังคาร,,1,False,หาโต๊ะแฮช 31
2026-03-28,15:23,สส.,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ # วันนี่ครับ
2026-03-28,15:29,อยากเติมเบียร์ด่วนๆ,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะวันที่ 3 #
2026-03-28,16:00,Mommaayy,หาโต๊ะ,วันปกติ,,,2026-03-28,เสาร์,,1,False,ใครมีร้านพอตแนะนำบ้างค่ะ
2026-03-28,16:06,anna,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพวันนี้ค่ะ
2026-03-28,16:08,///,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-31,อังคาร,C,1,False,หาโต๊ะ# 31 โซนCคั้บ
2026-03-28,16:21,TOTTI,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลวันนี้ครับ
2026-03-28,16:21,Babyg,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลวันนี้ค่ะ
2026-03-28,16:28,///,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-29,อาทิตย์,,1,False,หา#วันนี้หรือ29
2026-03-28,16:59,มุเหมียว,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หารีเพลวันนี้ค่า
2026-03-28,16:59,ปอมปอม,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-01,พุธ,,1,False,หา#วันที่1ค่า
2026-03-28,17:09,KKK,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลวันนี้ค่ะ
2026-03-28,17:10,So,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,True,p หาโต๊ะ#วันนี้ 1โต๊ะค่ะ
2026-03-28,17:10,So p,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,True,หาโต๊ะ#วันนี้ 1โต๊ะค่ะ
2026-03-28,17:20,หมีเนย,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะ Replay วันนี้ครับ
2026-03-28,17:33,omm,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-29,อาทิตย์,,1,False,หาโต๊ะ# วันที่ 29
2026-03-28,17:54,จุด3จุด,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-04-03,ศุกร์,,1,False,หา # รีเพลวันศุกร์ที่3ค่าาา ขอราคาน่ารักนะคะ
2026-03-28,17:56,_,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-04-03,ศุกร์,,1,False,หาโต๊ะ# รีเพล วันที่3เมษาค่ะ
2026-03-28,17:56,Rewrew,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-29,อาทิตย์,,1,False,หารีพน
2026-03-28,17:57,Gnt,หาโต๊ะ,วันปกติ,,,2026-03-30,จันทร์,,1,False,หาโต๊ะวันที่30คับ
2026-03-28,18:04,หนูอยากดื่ม,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพล ติดทางเดิน วันนี้ค่าาา ขอราคาไม่แรงน้าาา
2026-03-28,18:05,จอ,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ#รีเพลวันนี้ครับขอราคาไม่แรงค้าบ
2026-03-28,18:26,00,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ#รีเพล คืนนี้
2026-03-28,18:27,Babel,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หารีเพย์คืนนี้ค่ะ
2026-03-28,18:31,ง่า,จ้างวอร์กอิน,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,มีคนรับจองโต๊ะมั้ยคะ รีเพลวันนี้
2026-03-28,18:31,xxx,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลวันนี้ค่ะ
2026-03-28,18:42,น้องคีม,หาโต๊ะ,วันปกติ,,,2026-03-28,เสาร์,,1,False,จุ๊บมั๊วะ หาโต๊ะตี๋น้อยคับ
2026-03-28,18:42,น้องคีม จุ๊บมั๊วะ,หาโต๊ะ,วันปกติ,,,2026-03-28,เสาร์,,1,False,หาโต๊ะตี๋น้อยคับ
2026-03-28,18:44,มุเหมียว,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพล เริ่ดๆ พร้อมโอนงับ
2026-03-28,18:49,Ppptttt,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต้ะรีเพลคับ
2026-03-28,18:52,Rewrew,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-29,อาทิตย์,,1,False,หาโต๊ะรีเพลพรุ่งนี้ครับ
2026-03-28,18:54,DDDDDD,หาโต๊ะ,สงกรานต์,"Hashtags (#), Replayground",หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะ รีเพล แฮช วันนี้ครับ
2026-03-28,18:54,น้องเอิด,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพล 35 บาทครับ
2026-03-28,18:54,คุณนรมน,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะวันรี้
2026-03-28,19:03,น้องคีม,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,จุ๊บมั๊วะ หาคนนั่งโต๊ะแฮชแทกวันนี้คับ
2026-03-28,19:03,น้องคีม จุ๊บมั๊วะ,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะแฮชแทกวันนี้คับ
2026-03-28,19:05,bb7,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาโต๊ะรีเพลค่ะ
2026-03-28,19:09,DDDDDD,หาโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,True,หาโต๊ะรีเพล 1โต๊ะ
2026-03-28,19:20,Lingrad,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพย์วันนี้ครับ
2026-03-28,19:23,Jjjj,จ้างเฝ้าโต๊ะ,วันปกติ,,,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะราคาไม่แรงค่ะ
2026-03-28,19:31,สวัสดี,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพลตอนนี้งับบบ ขอราคาไม่แรงน้าา
2026-03-28,19:32,KKK,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพลค่ะ
2026-03-28,19:33,นั่งโต๊ะกับ,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,Mootoo หาคนนั่งโต๊ะรีเพลค้าบ
2026-03-28,19:33,นั่งโต๊ะกับ Mootoo,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะรีเพลค้าบ
2026-03-28,19:42,มุเหมียว,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งรีเพลวันนี้
2026-03-28,19:44,Yong,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะ # ครับ
2026-03-28,19:47,min,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-31,อังคาร,,1,False,หาโต๊ะ# 31
2026-03-28,19:49,Meoww,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งรีเพลวันนี้ค่ะ
2026-03-28,19:50,รับนั่งโต๊ะเด้อ,จ้างเฝ้าโต๊ะ,วันปกติ,,ในเมือง,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะในเมือง
2026-03-28,19:51,มมมมม,จ้างเฝ้าโต๊ะ,วันปกติ,,,2026-03-28,เสาร์,,1,False,หาคนนั่งร้านup
2026-03-28,19:52,G,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งโต๊ะ#ค่ะ
2026-03-28,20:04,เบบี้,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่ง#
2026-03-28,20:06,…123,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-04-03,ศุกร์,A,1,False,หา#วันที่3 โซนA รวมเครดิตไม่เกิน900ค่ะ
2026-03-28,20:11,น้องคีม,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,จุ๊บมั๊วะ หาคนนั่ง#ครับ
2026-03-28,20:11,น้องคีม จุ๊บมั๊วะ,จ้างเฝ้าโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่ง#ครับ
2026-03-28,20:27,Auuuuu,จ้างเฝ้าโต๊ะ,สงกรานต์,Replayground,หลังมอ,2026-03-28,เสาร์,,1,False,หาคนนั่งรีเพ
2026-03-28,20:27,อิงงk,หาโต๊ะ,สงกรานต์,Hashtags (#),หลังมอ,2026-03-31,อังคาร,,1,False,หาโต๊ะ#31ค่ะ
